id,time,iat,hr_mean,Frage1,Frage2,Frage3,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,yearOfBirth,timeBtwnTestings_inH,css,nr,nep,ses,ipq,sod,vr_eval
73443191,2,0.5448752838949062,91.6046511627907,"Ich war beeindruckt, wie glaubwürdig es war. Ich war hineingenommen. Ich konnte mein Unglaube weglassen. Das war vielleicht, weil es eine Geschichte gab, der ich folgen konnte. Ich war beschäftigt, die Sprache zu hören. Ich musste die Wörter mit dem visuellen Feld verknüpfen. Es war dann.. Ich glaube, du hast scharf gesagt, und das war habe ich dann immer gemerkt. Ich wusste, dass es nicht real war, aber ich fühlte es nicht. Das Gestell war auch aus Metall, es hat sich aber wie Holz angefühlt, das hat nicht gestummen. Insgesamt hat es mir gut gefallen.","Nichts neues auf Gletscher und Umwelt, weil ich das schon wusste, aber erinnerte mich daran, wieso ich solche Umfragen schwierig finde. Es gibt darin keinen Platz für Anmerkungen und persönliche Kommentare. Die Fragen sind offen für Interpretationen der Wörter. Wenn ich ganz ehrlich geantwortet hätte, hätte ich fast überall ""weder noch"" ankreuzen müssen. Aber das hätte schlechte Daten gegeben. Und auch das mit den selbstberichten. Die Umfrage hat mich gefragt, ob ich schonmal etwas gemacht habe. Man muss entscheiden, wie man sich selbst präsentieren muss. Selbstpräsentierte Berichte finde ich nicht sehr vertrauenserweckend. Es sagt vorallem Sachen über mein selbstbild. Aber das war ja eigentlich nicht deine Frage. Ich fands eigentlich spannend, auch das mit den Tasten fand ich interessant. Und ich konnte selber sehen, dass es schwieriger war, menschlich/negativ zu drucken als menschlich/positiv. Ich könnte mir vorstellen, dass die Reihenfolge hier eine Rolle gespielt haben könnte. Diese Dichotomie. Ich würde gerne die Resultate sehen, weil ich fands spannend.","Hmm. Ich mache ziemlich viel schon für die Umwelt. Ich esse keine Bananen, Mangos oder Avocados, sondern nur Früchte aus der Schweiz. Und nur in Saison. Und ich fliege auch nicht jede Ferien. Und man hat immer die Möglichkeit, sich selbst zu fragen, was man ändern könnte. Und ich denke nicht, dass ich deswegen noch etwas mehr ändern würde. Man kann ja eigentlich jede Handlung hinterfragen. Ich bin mit dem Bus gekommen, hätte aber auch mit dem Tram oder sogar mit dem Velo kommen können, das wäre besser gewesen für die Umwelt. Aber ich muss sagen, ich fands ziemlich cool und dann traurig, zu sehen, wie die Gletscher schmelzen. Es hat mich vielleicht etwas pessimistisch gemacht, weil ich nicht weiss, was ich ändern könnte. Und noch etwas möchte ich sagen: Man spricht immer von einer Umweltkrise, aber eigentlich finde ich, es ist mehr eine Menschen-Krise. Weil die Umwelt hat keine Probleme mit dem Klimawandel, sie passt sich einfach an. Aber die Menschen haben das Problem, müssten umziehen, wenn das Wasser steigt... Jetzt denke ich, dass das Wort Klima-Krise nicht so gut ist, weil es eigentlich eine Mensch-Krise ist.",2019-06-28T09:34:08Z,4,1,1,1,1,1,2,1,1,1,1,1,2,7,5,1,4,4,3,5,2,4,7,5,4,7,5,4,2,4,3,2,3,3,5,2,7,3,7,3,7,5,5,4,6,2,7,4,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,25,5,0,1,5,1,7,5,6,7,4,2,3,7,3,2,1,1,6,5,6,6,6,6,6,6,6,1,6,2,3,3,6,4,3,1994,9.943854166666666,1.3333333333333333,3.9523809523809526,4.666666666666667,1.3529411764705883,3.857142857142857,5.888888888888889,4
85102880,1,-0.8124450795824317,101.641025641026,"Ja Ich hab es noch lässig gefunden. Es war genial gemacht, so dass man wirklich das Gefühl hatte, man wäre auf so einer Platform drauf und schaut was so passiert. Und es ist noch spannend, so ein wenig wie.. Wie soll ich es sagen... Wie so ein geführtes Museum oder ein... Ja, man weiss, es ist nicht echt, aber es wird einem wie eine Geschichte erzählt, das fand ich spannend. Und die Veränderung fand ich auch gut. Man musste ein wenig mitlaufen. Ja doch, es hatte schon etwas von einem Museum, das man die Veränderung von einen zum anderen sieht. Und die Person, die erzählt, lebt ja nicht mehr. Und die Idee ist noch gut.","Ja eigentlich schon vorher: Also als ich online den Fragebogen ausgefüllt habe, hab ich mir noch mehr Gedanken gemacht. Also ich bin eigentlich sonst schon jemand, der sich überlegt, was man macht und was die Konsequenzen davon sind. Aber irgendwie so war es noch etwas realistischer. Und vom virtuellen: Finde so Zeug eh noch genial. Ich denke immer, was es da für Möglichkeiten gibt. Auch um das aufzuzeigen. Es wäre vielleicht auch eine Möglichkeit, das Leuten zu zeigen. Wo man das (Anmerkung: Thema) einführen kann. Klar: schlussendlich wissen wir ja nicht, wie es tatsächlich kommt, und wie es dann wirklich aussehen wird. Aber es ist schon eindrücklich, wie viel bloss ein Grad schon ausmacht. und dann noch die Unterschiede zwischen 1, 2, und 3 Grad Unterschied ist schon eindrücklich. Für mich persönlich ist 3 Grad ja nicht so viel. Wenn man so denkt 17 Grad oder 20. Wenn man so denkt. Da oben ist es aber schon viel. Mitnehmen? Ich hab das Erlebnis cool gefunden.","Also für mich persönlich? Ich hab das Gefühl, ich schaue schaue schon recht.  Ich schaue eigentlich extrem. Ich flieg zum Beispiel nicht. Ja klar, das Fliegen ist ja vielleicht gar nicht das Hauptproblem. Nein ich habe das Gefühl, auch nicht von den Internetdaten oder so. Ich hab auch nicht immer überall das Handy, wo ich draufschau... Nein ich habe das Gefühl, dass ich schon eher ein wenig auf die Umwelt schaue. Also eben: Ich überlege und Hinterfrage es schon noch mehr. Aber es ist einfach so: Wenn nicht alle am gleichen Strang ziehen, dann habe ich das Gefühl, dass es nichts bringt... Also klar, man kann es schon selbst versuchen und aufs Fliegen verzichten, aber trotzdem bieten die Flughäfen jeden Tag einen Flug nach China an. Die Fliegen ja trotzdem. Aber ist bloss ein Beispiel. Man könnte ja sagen, die Fliegen nur einmal in der Woche. Man müsste das Angebot reduzieren.  Aber eben, die Leute wollen halt. Man geht halt hald mal übers Wochenende, also es gibt Leute... Wenn mans kann, wirds gemacht. Ich probiere schon, was geht. Es gibt zum Beispiel Ocean 4 Bändchen, das mach ich auch schon. Ich weiss nicht, man könnte wahrscheinlich noch mehr machen.",2019-05-05T16:20:09Z,3,4,3,3,3,4,3,2,2,4,2,2,5,6,7,1,4,5,3,3,4,6,7,5,3,7,5,4,4,7,1,5,3,4,4,4,4,5,4,5,6,4,5,4,7,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,4,1,4,7,1,7,1,7,6,6,6,6,7,5,4,2,1,7,6,2,5,1,1,4,6,4,2,7,7,7,6,7,4,2,1989,18.852777777777778,2.9166666666666665,4.523809523809524,4.666666666666667,NA,4.714285714285714,4,6.8
85102880,2,-0.3781630199889976,82.9268292682927,"Ja Ich hab es noch lässig gefunden. Es war genial gemacht, so dass man wirklich das Gefühl hatte, man wäre auf so einer Platform drauf und schaut was so passiert. Und es ist noch spannend, so ein wenig wie.. Wie soll ich es sagen... Wie so ein geführtes Museum oder ein... Ja, man weiss, es ist nicht echt, aber es wird einem wie eine Geschichte erzählt, das fand ich spannend. Und die Veränderung fand ich auch gut. Man musste ein wenig mitlaufen. Ja doch, es hatte schon etwas von einem Museum, das man die Veränderung von einen zum anderen sieht. Und die Person, die erzählt, lebt ja nicht mehr. Und die Idee ist noch gut.","Ja eigentlich schon vorher: Also als ich online den Fragebogen ausgefüllt habe, hab ich mir noch mehr Gedanken gemacht. Also ich bin eigentlich sonst schon jemand, der sich überlegt, was man macht und was die Konsequenzen davon sind. Aber irgendwie so war es noch etwas realistischer. Und vom virtuellen: Finde so Zeug eh noch genial. Ich denke immer, was es da für Möglichkeiten gibt. Auch um das aufzuzeigen. Es wäre vielleicht auch eine Möglichkeit, das Leuten zu zeigen. Wo man das (Anmerkung: Thema) einführen kann. Klar: schlussendlich wissen wir ja nicht, wie es tatsächlich kommt, und wie es dann wirklich aussehen wird. Aber es ist schon eindrücklich, wie viel bloss ein Grad schon ausmacht. und dann noch die Unterschiede zwischen 1, 2, und 3 Grad Unterschied ist schon eindrücklich. Für mich persönlich ist 3 Grad ja nicht so viel. Wenn man so denkt 17 Grad oder 20. Wenn man so denkt. Da oben ist es aber schon viel. Mitnehmen? Ich hab das Erlebnis cool gefunden.","Also für mich persönlich? Ich hab das Gefühl, ich schaue schaue schon recht.  Ich schaue eigentlich extrem. Ich flieg zum Beispiel nicht. Ja klar, das Fliegen ist ja vielleicht gar nicht das Hauptproblem. Nein ich habe das Gefühl, auch nicht von den Internetdaten oder so. Ich hab auch nicht immer überall das Handy, wo ich draufschau... Nein ich habe das Gefühl, dass ich schon eher ein wenig auf die Umwelt schaue. Also eben: Ich überlege und Hinterfrage es schon noch mehr. Aber es ist einfach so: Wenn nicht alle am gleichen Strang ziehen, dann habe ich das Gefühl, dass es nichts bringt... Also klar, man kann es schon selbst versuchen und aufs Fliegen verzichten, aber trotzdem bieten die Flughäfen jeden Tag einen Flug nach China an. Die Fliegen ja trotzdem. Aber ist bloss ein Beispiel. Man könnte ja sagen, die Fliegen nur einmal in der Woche. Man müsste das Angebot reduzieren.  Aber eben, die Leute wollen halt. Man geht halt hald mal übers Wochenende, also es gibt Leute... Wenn mans kann, wirds gemacht. Ich probiere schon, was geht. Es gibt zum Beispiel Ocean 4 Bändchen, das mach ich auch schon. Ich weiss nicht, man könnte wahrscheinlich noch mehr machen.",2019-05-24T12:48:09Z,3,2,2,2,2,2,3,1,1,4,3,2,5,7,7,1,5,5,4,3,5,7,4,5,3,7,7,5,5,7,3,5,3,5,5,5,3,5,4,5,5,4,6,5,7,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,4,1,4,7,1,7,1,7,6,6,6,6,7,5,4,2,1,7,6,2,5,1,1,4,6,4,2,7,7,7,6,7,4,2,1989,18.852777777777778,2.25,4.904761904761905,4.933333333333334,NA,4.714285714285714,4,6.8
03101517,1,0.041267373042099736,72.7027027027027,"Also speziell aufgefallen ist mir, dass ich schon mal auf dem Bettmerhorn war. Dort hab ich mich umgeschaut, ob ich Sachen erkenne und so. Ich habe mich auch darauf geachtet, ob es so aussah, wie als ich da war. Und da sieht man natürlich Unterschiede, aber am Ende ist es eigentlich völlig egal, weil es trotzdem cool ist. Man sieht natürlich, dass es nicht komplett echt ist, aber es ist trotzdem total cool.","Also ich hab tatsächlich schonmal... Ich war schon mal am Vortrag vom Schweizer Gletscherführer, und der hat auch schon ein bisscher erzählt, wie sie immer weiter den Gletscher hoch müssen, und auch mal den Gletscher wechseln mussten über die letzten 20-30 Jahre. Weil halt die Gletscher sich immer weiter zurückziehen. In dem Rahmen habe ich auch schon einige Bilder gesehen. Ich glaub nicht, dass es vom Aletsch Gletscher war, aber... Irgend ein anderer Schweizer Gletscher, seit 1850. Und deswegen wusste ich eigentlich, dass es beim Aletsch Gletscher auch so ähnlich aussieht, aber wie genau wusste ich nicht. Was ich auf jeden Fall mitnehme, ist das Gefühl für die Topographie von dem Aletsch Gletscher. Und ja wie genau man sich das vorstellen kann, wie der sich zurückzieht.","Ich glaube ehrlich gesagt nicht, weil ich glaub ich schon relativ stark darauf achte. Also ich bin nicht mega konsequent, aber ich achte mich schon darauf. Ich habe zum Beipiel kein Auto.  Und ich versuche so ein bisschen den Konsum einzuschränken, den Fleisch Konsum und so die ganzen Sachen. Möglichst nicht zu Fliegen. Ich glaub, ich bin da schon relativ geprimet in die Richtung. Deswegen wird sich wahrscheinlich in meinem Verhalten nicht so viel verändern, aber ich fands halt einfach interessant.",2019-07-02T08:48:07Z,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,4,4,5,4,5,4,7,7,4,4,6,6,5,4,7,5,4,5,5,5,5,6,5,6,2,6,5,7,4,7,5,6,5,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,29,6,0,2,5,7,6,6,6,6,6,5,6,6,5,5,3,5,7,7,6,7,3,1,6,3,6,3,7,5,7,6,7,3,3,1990,15.034444444444444,1,5.0476190476190474,5.266666666666667,1.411764705882353,5.5,5.111111111111111,6.4
03101517,2,0.8963647179571699,76.7948717948718,"Also speziell aufgefallen ist mir, dass ich schon mal auf dem Bettmerhorn war. Dort hab ich mich umgeschaut, ob ich Sachen erkenne und so. Ich habe mich auch darauf geachtet, ob es so aussah, wie als ich da war. Und da sieht man natürlich Unterschiede, aber am Ende ist es eigentlich völlig egal, weil es trotzdem cool ist. Man sieht natürlich, dass es nicht komplett echt ist, aber es ist trotzdem total cool.","Also ich hab tatsächlich schonmal... Ich war schon mal am Vortrag vom Schweizer Gletscherführer, und der hat auch schon ein bisscher erzählt, wie sie immer weiter den Gletscher hoch müssen, und auch mal den Gletscher wechseln mussten über die letzten 20-30 Jahre. Weil halt die Gletscher sich immer weiter zurückziehen. In dem Rahmen habe ich auch schon einige Bilder gesehen. Ich glaub nicht, dass es vom Aletsch Gletscher war, aber... Irgend ein anderer Schweizer Gletscher, seit 1850. Und deswegen wusste ich eigentlich, dass es beim Aletsch Gletscher auch so ähnlich aussieht, aber wie genau wusste ich nicht. Was ich auf jeden Fall mitnehme, ist das Gefühl für die Topographie von dem Aletsch Gletscher. Und ja wie genau man sich das vorstellen kann, wie der sich zurückzieht.","Ich glaube ehrlich gesagt nicht, weil ich glaub ich schon relativ stark darauf achte. Also ich bin nicht mega konsequent, aber ich achte mich schon darauf. Ich habe zum Beipiel kein Auto.  Und ich versuche so ein bisschen den Konsum einzuschränken, den Fleisch Konsum und so die ganzen Sachen. Möglichst nicht zu Fliegen. Ich glaub, ich bin da schon relativ geprimet in die Richtung. Deswegen wird sich wahrscheinlich in meinem Verhalten nicht so viel verändern, aber ich fands halt einfach interessant.",2019-07-17T09:37:43Z,1,1,1,1,1,1,2,1,1,1,1,1,5,5,5,4,4,4,4,5,4,6,7,4,6,6,4,4,5,7,5,4,4,4,5,5,5,5,4,4,6,5,7,4,5,5,6,5,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,29,6,0,2,5,7,6,6,6,6,6,5,6,6,5,5,3,5,7,7,6,7,3,1,6,3,6,3,7,5,7,6,7,3,3,1990,15.034444444444444,1.0833333333333333,4.857142857142857,5,1.3529411764705883,5.5,5.111111111111111,6.4
02459018,1,-0.48406740200347764,86.2903225806452,"Noch schwierig zu sagen. Dass es sehr real ist. Weil ich das Gebiet kenne, kann ich das etwas besser einschätzen, als Leute, die das weniger kennen. Aber es war relativ real. Ich hatte das Gefühl, dass es den jetztigen Gletscherstand relativ genau getroffen hat. Rein von meiner optischen Einschätzung.","Ja es war sehr traurig zu sehen, weil, ja, es ist schade um den Gletscher und es wäre natürlich schön, wenn man das irgendwie verhindern könnte. Und dass man halt wirklich auf die Umwelt schauen muss, damit das nicht passiert.","Bin eigentlich schon relativ daran, möglichst kein Plastik, Trinkflasche und Kaffeetasse selbst mitnehmen und den Abfall möglichst fest reduzieren, weil das hat halt einen extrem grossen Einfluss. Von dem her. Man schaut halt immer mehr darauf. Und das werde ich auch in Zukunft weiterhin machen.",2019-05-08T14:04:27Z,2,2,2,1,3,2,2,2,2,2,2,1,4,7,6,4,4,4,4,4,5,6,6,5,6,6,7,4,5,7,4,5,3,4,6,4,6,5,4,5,4,5,6,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,7,5,6,1,5,7,6,5,6,7,5,6,5,3,7,6,7,7,3,6,5,7,6,1,7,7,7,7,7,4,3,1998,6.956898148148148,1.9166666666666667,5.0476190476190474,4.466666666666667,NA,5.285714285714286,6,7
02459018,2,-0.4733895528221482,77.6363636363636,"Noch schwierig zu sagen. Dass es sehr real ist. Weil ich das Gebiet kenne, kann ich das etwas besser einschätzen, als Leute, die das weniger kennen. Aber es war relativ real. Ich hatte das Gefühl, dass es den jetztigen Gletscherstand relativ genau getroffen hat. Rein von meiner optischen Einschätzung.","Ja es war sehr traurig zu sehen, weil, ja, es ist schade um den Gletscher und es wäre natürlich schön, wenn man das irgendwie verhindern könnte. Und dass man halt wirklich auf die Umwelt schauen muss, damit das nicht passiert.","Bin eigentlich schon relativ daran, möglichst kein Plastik, Trinkflasche und Kaffeetasse selbst mitnehmen und den Abfall möglichst fest reduzieren, weil das hat halt einen extrem grossen Einfluss. Von dem her. Man schaut halt immer mehr darauf. Und das werde ich auch in Zukunft weiterhin machen.",2019-05-15T13:02:23Z,2,2,2,1,2,2,2,2,1,4,2,2,5,7,7,4,4,4,4,4,5,6,6,5,6,6,7,4,5,7,4,5,4,4,6,4,6,4,4,5,4,5,6,2,7,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,7,5,6,1,5,7,6,5,6,7,5,6,5,3,7,6,7,7,3,6,5,7,6,1,7,7,7,7,7,4,3,1998,6.956898148148148,2,5.190476190476191,4.6,NA,5.285714285714286,6,7
18860910,1,0.10825252216864997,70.5,"Ehm. Am anfang hab ich mich einfach so wie ein bisschen umgedreht. Einfach so alles wahrgenommen. Und probiert, Sachen zu erkennen, die ich vielleicht im echten Leben schon mal gesehen habe und am Anfang wars ja direkt ein Bild von wies aussah vor 200 Jahren. Das hab ich dann schon gemerkt, dass das mega anders aussieht als wie es jetzt ist. Und ja was ich interessant fand war wie man so transportiert wird von einem Standpunkt zum nächsten. Und so von verschiedenen Winkeln sieht. Und plötzlich siehst Du, wo du vorher gestanden bist auf der Belalp oder so. Bettmerhorn. Das war sehr sehr spannend.","Ja also sicherlich hat sich sehr getroffen, dass vermutlich noch in meiner Lebenszeit der Gletscher sich bis auf die Höhe vom Konkordiaplatz zurückzieht, wenn nicht noch mehr. Das kann man sich gar nicht vorstellen. Ich arbeite ja da auf der Region und hab schon mehrere Ski-Touren und so über den Gletscher gemacht. Und das kann man einfach in 50 Jahren oder so gar nicht mehr machen. Ja, und dass es auf jeden Fall viel krasser ist, als ich mir vorgestellt habe. Man hört ja immer, dass er schmilzt, und so, und das ist jetzt auf einmal visualisiert.","Also was umweltbewusstsein angeht. Schon. Also ich probier eh schon, ein bisschen darauf zu achten. Also soviel wie möglich. Und ja jetzt einfach umso mehr. Das ist halt jetzt einfach etwas, das man direkt vor Augen hat. In der Stadt bekommt man das ja nicht so mit, im Alltag, meistens. Oder auch einfach was das für Folgen ausserhalb der Schweiz haben könnte. Sowas Naturkatastrophen in den Phillipinen das kriegt man ja selber nicht zu spüren, aber wenn man einfach das Bewusstsein hat, dannsollte sich das Verhalten schon auch ändern. Und das hoffe ich.",2019-05-10T14:31:43Z,1,3,1,2,2,1,3,1,1,2,2,1,4,5,7,3,4,3,4,4,4,3,4,4,7,7,5,4,5,7,5,5,3,5,5,3,6,5,6,5,5,5,6,2,6,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,6,5,7,7,5,7,5,5,6,6,5,5,4,1,7,5,5,5,3,3,4,5,4,2,7,7,5,6,7,4,3,1998,6.893541666666667,1.6666666666666667,4.619047619047619,4.733333333333333,NA,5.285714285714286,4.555555555555555,6.4
18860910,2,0.29517433132746196,59.4,"Ehm. Am anfang hab ich mich einfach so wie ein bisschen umgedreht. Einfach so alles wahrgenommen. Und probiert, Sachen zu erkennen, die ich vielleicht im echten Leben schon mal gesehen habe und am Anfang wars ja direkt ein Bild von wies aussah vor 200 Jahren. Das hab ich dann schon gemerkt, dass das mega anders aussieht als wie es jetzt ist. Und ja was ich interessant fand war wie man so transportiert wird von einem Standpunkt zum nächsten. Und so von verschiedenen Winkeln sieht. Und plötzlich siehst Du, wo du vorher gestanden bist auf der Belalp oder so. Bettmerhorn. Das war sehr sehr spannend.","Ja also sicherlich hat sich sehr getroffen, dass vermutlich noch in meiner Lebenszeit der Gletscher sich bis auf die Höhe vom Konkordiaplatz zurückzieht, wenn nicht noch mehr. Das kann man sich gar nicht vorstellen. Ich arbeite ja da auf der Region und hab schon mehrere Ski-Touren und so über den Gletscher gemacht. Und das kann man einfach in 50 Jahren oder so gar nicht mehr machen. Ja, und dass es auf jeden Fall viel krasser ist, als ich mir vorgestellt habe. Man hört ja immer, dass er schmilzt, und so, und das ist jetzt auf einmal visualisiert.","Also was umweltbewusstsein angeht. Schon. Also ich probier eh schon, ein bisschen darauf zu achten. Also soviel wie möglich. Und ja jetzt einfach umso mehr. Das ist halt jetzt einfach etwas, das man direkt vor Augen hat. In der Stadt bekommt man das ja nicht so mit, im Alltag, meistens. Oder auch einfach was das für Folgen ausserhalb der Schweiz haben könnte. Sowas Naturkatastrophen in den Phillipinen das kriegt man ja selber nicht zu spüren, aber wenn man einfach das Bewusstsein hat, dannsollte sich das Verhalten schon auch ändern. Und das hoffe ich.",2019-05-17T11:58:25Z,1,1,1,1,2,1,2,1,1,2,2,1,4,6,7,4,4,4,3,4,5,7,7,4,7,7,6,4,5,7,2,5,4,5,6,4,5,5,6,4,6,5,7,3,7,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,6,5,7,7,5,7,5,5,6,6,5,5,4,1,7,5,5,5,3,3,4,5,4,2,7,7,5,6,7,4,3,1998,6.893541666666667,1.3333333333333333,5.0476190476190474,5.2,NA,5.285714285714286,4.555555555555555,6.4
73738459,1,-0.26983893994993846,85.5142857142857,"Ich fand es eigentlich cool, auch mit dem Zeitraffer, dass man die Bewegung sah, was wahrscheinlich auch versucht wurde zu modellieren. Und halt auch die Wechsel, das aus verschiedenen Standpunkten zu sehen.",Sicher so das mit den Temperaturschwankungen. Und das mit den 4 Grad und was er so erzählt hat.,"Nein, ich glaube nicht. Ich weiss nicht. Ich werde es vielleicht weitererzählen. Ich fand das Experiment eigentlich cool. Und was der Sprecher erzählt hat.",2019-05-15T09:50:52Z,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,2,3,3,3,3,4,6,6,4,4,6,5,4,3,7,1,3,2,3,5,4,4,4,4,4,6,4,7,3,7,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,5,5,7,6,5,6,3,4,7,5,5,4,1,2,5,4,3,4,3,3,4,4,4,2,6,6,6,4,6,4,3,1998,7.041886574074074,1,4.095238095238095,4.466666666666667,NA,4.642857142857143,3.7777777777777777,5.6
73738459,2,-0.5451683560180095,82.6410256410256,"Ich fand es eigentlich cool, auch mit dem Zeitraffer, dass man die Bewegung sah, was wahrscheinlich auch versucht wurde zu modellieren. Und halt auch die Wechsel, das aus verschiedenen Standpunkten zu sehen.",Sicher so das mit den Temperaturschwankungen. Und das mit den 4 Grad und was er so erzählt hat.,"Nein, ich glaube nicht. Ich weiss nicht. Ich werde es vielleicht weitererzählen. Ich fand das Experiment eigentlich cool. Und was der Sprecher erzählt hat.",2019-05-22T10:51:11Z,1,1,1,1,1,1,1,1,5,1,1,1,3,7,6,1,4,3,2,4,4,6,6,3,4,6,5,4,3,7,1,3,2,2,5,3,4,4,4,2,6,4,7,3,7,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,5,5,7,6,5,6,3,4,7,5,5,4,1,2,5,4,3,4,3,3,4,4,4,2,6,6,6,4,6,4,3,1998,7.041886574074074,1.3333333333333333,4,4.266666666666667,NA,4.642857142857143,3.7777777777777777,5.6
98434935,1,-0.5895927506929718,77.7931034482759,"Ich konnte meine Füsse nicht sehen. Sonst: Ich fand es mega cool. Also ich hatte das Gefühl: Real. Mir war schon bewusst, dass es nicht ganz real war. Aber ich fand es mega eindrücklich zu sehen, wie der ganze Gletscher zurückgegangen ist. Also was so Tatsache ist, und was sein könnte in der Zukunft. Nein, ich fand es mega spannend. Und es war mega cool, dass ich mich umdrehen konnte, und das Bild war immernoch da. Das war cool.","Dass der Klimawandel halt schon ein mega aktuelles Thema ist. Und dass es halt wirklich nicht bloss Schein ist, dass es wirklich passiert und auch schon passiert ist. Es war eine mega coole Erfahrung, das so zu sehen.","Ja nein keine Ahnung. Ich denke, das mit dem Klimawandel kann man politisch sicher etwas machen, mit Abstimmen etc. Und selbst nicht zu viel zu Fliegen und Auto zu fahren.",2019-05-15T09:29:52Z,1,1,1,1,1,1,2,1,1,3,1,1,4,7,6,3,4,3,3,3,4,6,5,4,6,6,6,4,4,7,3,4,3,4,6,4,5,4,3,5,6,4,7,2,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,3,6,4,6,4,5,5,3,6,6,5,5,2,1,6,4,4,4,2,2,3,5,4,1,7,6,6,5,6,4,2,1998,7.104675925925926,1.25,4.523809523809524,4.4,NA,4.357142857142857,3.7777777777777777,6
98434935,2,-0.31791832782219076,78.1627906976744,"Ich konnte meine Füsse nicht sehen. Sonst: Ich fand es mega cool. Also ich hatte das Gefühl: Real. Mir war schon bewusst, dass es nicht ganz real war. Aber ich fand es mega eindrücklich zu sehen, wie der ganze Gletscher zurückgegangen ist. Also was so Tatsache ist, und was sein könnte in der Zukunft. Nein, ich fand es mega spannend. Und es war mega cool, dass ich mich umdrehen konnte, und das Bild war immernoch da. Das war cool.","Dass der Klimawandel halt schon ein mega aktuelles Thema ist. Und dass es halt wirklich nicht bloss Schein ist, dass es wirklich passiert und auch schon passiert ist. Es war eine mega coole Erfahrung, das so zu sehen.","Ja nein keine Ahnung. Ich denke, das mit dem Klimawandel kann man politisch sicher etwas machen, mit Abstimmen etc. Und selbst nicht zu viel zu Fliegen und Auto zu fahren.",2019-05-22T12:00:36Z,1,1,1,1,1,1,1,1,1,2,1,1,4,7,6,4,4,4,3,3,5,7,6,4,7,6,6,4,4,7,3,3,4,4,6,3,6,3,4,4,6,4,7,2,6,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,3,6,4,6,4,5,5,3,6,6,5,5,2,1,6,4,4,4,2,2,3,5,4,1,7,6,6,5,6,4,2,1998,7.104675925925926,1.0833333333333333,4.809523809523809,4.466666666666667,NA,4.357142857142857,3.7777777777777777,6
