id,time,iat,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,sex_3_TEXT - Topics,yearOfBirth,timeBtwnTestings_inH,condition,Frage1,Frage2,Frage3,OQ_Design+,OQ_Design-,OQ_alreadyAware,OQ_personalConsequences,OQ_Realism,OQ_Abstractness,OQ_positiveExperience,OQ_personaMemoriesl,OQ_generalConsequences,OQ_fidelity+,OQ_fidelity-,hr_mean
13112894,2,0.28473130875679886,2019-06-14T09:25:58Z,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,5,5,5,5,5,5,5,1,5,4,4,1,5,5,1,5,5,5,5,1,4,2,5,4,5,1,1,1,4,1,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,6,0,2,5,6,3,4,5,6,2,2,1,6,4,4,4,1,6,1,1,3,4,5,1,1,7,3,5,5,7,5,6,4,1,NA,1989,4.692048611111111,c,"Ehm es war sehr interessant. Also ich meinte, die Bilder waren nicht absolut 100% real. Und mir war immer klar, dass ich in so einem Setting war, wo ich mir alles etwas vorstellen müsste. Aber mir war alles etwas klarer und genauer gezeigt. Und ich habe mir gedacht, wie könnte ich das zum Beispiel als Lehrer nutzen. Und ich dachte, ja hier ist mir alles sehr interessant zu sehen.","Es war doch ein sehr interessantes Erlebnis. Vorallem, muss ich ehrlich sagen, dass, was man das mit VR machen kann, ist interessanter für mich. Weil alles über Klimawandel ist mir ein bisschen schon: Jaja ich weiss es. Und zum Beispiel das zu sehen mit dem Aletsch Gletscher find ich doch sehr wichtig. Klar, wir denken nicht genug daran, aber zum Beispiel in meinem Heimatland sind wir für Koalas bekannt. Und ich weiss schon, die Koalas sind schon am aussterben.   Aber ich als Mensch, kann nicht mehr leisten, als ich schon jetzt mache. Um Politisch aktiv zu sein, das mit den anderen Menschen diskutieren, meinen Beitrag selber leisten. Und es ist ja sehr schade, dass es mir Bewusst ist, und ich arbeite selber sehr gut dran. Ich kann aber nicht alle Schulden der Welt auf meinen Schultern tragen. Ich muss das einfach weiter Besprechen und weiter Diskutieren. aber zum Beispiel ich nehme das mit, dass VR doch ein sehr gutes Erlebnis ist, das irgendwie beizubringen, weil dann ist das irgendwie klarer, weil die Zeit auch schneller vergeht in VR als in der Realität. Ich sehe das als grosses Problem mit dem Klimawandel zu verstehen, weil die Leute sehen das nicht, weil es viel zu langsam geht, in dem Sinne, dass die Leute das nicht sehen in der Zeit. Und sie müssen Abstand halten, um das zu sehen. Nein, es ist ein Prozess,  und relativ ist es ein sehr schneller Prozess, aber im Vergleich zum Alltag des Menschen ist es wirklich langsam. Und so ein VR-Projekt kann sehr gut zeigen, was der Unterschied ist.","Nein, weil ich schon ein paar Beiträge dazu mache. Ich versuche, soviel wie möglich meinen Beitrag dazu hoch zu halten. Wie du vorher gesehen hast, musst ich etwas aus Plastik-Geschirr essen. Einweg-Plastik ist ein sehr grosses Thema für mich, weil ich sehr oft unterwegs bin und keine Zeit habe. Aber ja, das ist etwas, das wir als Gesellschaft verändern werden müssen. Ich persönlich finde, dass ich schon genug mache. Es gibt immer noch mehr, das ich machen kann, aber wichtiger ist, dass wir das diskutieren, damit alle einen Beitrag dazu leisten.",1,0,1,0,0,1,1,1,1,0,0,66.3421052631579
29621517,1,0.45996339198657576,2019-07-09T14:45:05Z,1,1,1,1,1,1,2,1,1,1,1,1,4,1,4,4,4,1,5,4,5,4,4,5,1,2,3,5,4,2,5,1,5,4,4,3,5,5,5,1,1,5,1,3,1,4,5,5,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,25,5,1,1,6,5,1,1,6,6,4,7,1,7,2,5,5,6,7,1,7,1,1,1,1,1,7,2,7,7,7,7,7,2,1,NA,1994,9.752280092592592,c,"Ich fand es cool und gut gemacht. Ich konnte mich gut in die Virtuelle Realität hineinversetzen. Es war spannend und cool. Ich habe mich gefragt, ob das eine tatsächliche Simulation war. Ich habe dass dann so angenommen.","Dass unsere Handlungen einen direkten Einfluss auf den Naturzustand hat. Und dass es für die Natur schon 2 Grad sehr viel ist, und 3 und 4 noch viel mehr. Das können wir uns als Mensch nur sehr schlecht vorstellen.","Ja ich bin so wie so tendentiell schon sehr bewusst. Ich versuche aufzupassen, dass meine Handlungen keine negativen Auswirkungen auf die Umwelt haben. Aber das Beispiel hat es  gerade noch salienter gemacht.",1,0,1,0,0,0,1,0,0,0,0,96.0851063829787
29621517,2,1.0822154833400575,2019-07-19T08:48:22Z,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,5,4,1,5,4,5,4,4,5,1,2,3,5,4,1,5,1,5,4,4,4,5,5,4,3,1,5,1,2,1,4,4,5,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,25,5,1,1,6,5,1,1,6,6,4,7,1,7,2,5,5,6,7,1,7,1,1,1,1,1,7,2,7,7,7,7,7,2,1,NA,1994,9.752280092592592,c,"Ich fand es cool und gut gemacht. Ich konnte mich gut in die Virtuelle Realität hineinversetzen. Es war spannend und cool. Ich habe mich gefragt, ob das eine tatsächliche Simulation war. Ich habe dass dann so angenommen.","Dass unsere Handlungen einen direkten Einfluss auf den Naturzustand hat. Und dass es für die Natur schon 2 Grad sehr viel ist, und 3 und 4 noch viel mehr. Das können wir uns als Mensch nur sehr schlecht vorstellen.","Ja ich bin so wie so tendentiell schon sehr bewusst. Ich versuche aufzupassen, dass meine Handlungen keine negativen Auswirkungen auf die Umwelt haben. Aber das Beispiel hat es  gerade noch salienter gemacht.",1,0,1,0,0,0,1,0,0,0,0,106.533333333333
39983886,1,0.18112017602093522,2019-06-12T19:07:18Z,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,5,2,4,4,4,2,5,2,4,2,4,3,1,3,5,3,5,3,5,1,3,5,5,2,5,3,5,1,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,5,1,2,5,6,2,3,6,6,6,6,2,5,2,6,5,6,7,1,7,1,2,6,1,1,1,1,7,7,6,6,7,4,1,NA,1993,12.816018518518518,a,"Es hat mir gefallen und ich habe es schön gefunden, dass das meiste hier war auf dieser Seite und nicht so das drumherum. Genau. Und ich habe es auch wirklich echt gefunden. Es hat nur noch die Luft gefehlt, oder so. Aber sonst hatte ich das Gefühl, wirklich dort gewesen zu sein.","Dass es so nicht weiter gehen kann mit dem Klimawandel. Weil es sonst den Aletsch Gletscher nicht mehr gibt. Aber sonst auch andere Orte und so. Auch Polar Bäre und so, die werden kein zu Hause mehr haben. Darum sollte man für die Umwelt etwas machen.",Dass man im Haushalt darauf achtet und zum Beispiel nicht so viel Wasser oder Strom verbraucht. Genau. Ja.,0,0,0,1,1,0,1,0,0,0,0,99.0526315789474
39983886,2,0.7148678151004242,2019-06-25T14:42:22Z,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,4,4,4,5,5,4,1,4,1,1,2,4,4,1,3,5,3,5,2,4,1,5,5,5,1,4,1,5,1,5,1,5,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,2,26,5,1,2,5,6,2,3,6,6,6,6,2,5,2,6,5,6,7,1,7,1,2,6,1,1,1,1,7,7,6,6,7,4,1,NA,1993,12.816018518518518,a,"Es hat mir gefallen und ich habe es schön gefunden, dass das meiste hier war auf dieser Seite und nicht so das drumherum. Genau. Und ich habe es auch wirklich echt gefunden. Es hat nur noch die Luft gefehlt, oder so. Aber sonst hatte ich das Gefühl, wirklich dort gewesen zu sein.","Dass es so nicht weiter gehen kann mit dem Klimawandel. Weil es sonst den Aletsch Gletscher nicht mehr gibt. Aber sonst auch andere Orte und so. Auch Polar Bäre und so, die werden kein zu Hause mehr haben. Darum sollte man für die Umwelt etwas machen.",Dass man im Haushalt darauf achtet und zum Beispiel nicht so viel Wasser oder Strom verbraucht. Genau. Ja.,0,0,0,1,1,0,1,0,0,0,0,101.205128205128
04372236,1,-0.14912385467472977,2019-06-26T09:17:03Z,4,1,1,1,2,1,2,1,1,2,1,1,4,2,2,4,4,5,3,4,4,1,2,4,1,2,2,5,3,1,2,4,3,4,4,4,4,4,4,4,2,5,1,2,2,4,3,4,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,28,5,0,3,6,1,1,3,6,6,3,6,3,5,5,5,3,1,6,2,6,1,2,1,2,2,5,2,7,6,6,6,7,4,3,NA,1991,5.366053240740741,b,"Ich fand es eigentlich ziemlich angenehm und konnte mich ziemlich reingeben. Ich hatte das Gefühl, dass ich mich ziemlich reingeben konnte, und nicht das Gefühl hatte, noch im realen Raum zu sein. Ich fand es recht interessant und es war schön, den Aletsch Gletscher zu beobachten.","Ein eindrückliches Bild, wie sich der Gletscher verändert hat und sich noch verändern wird. Wie spannend dass es ist, im virtuellen Raum unterwegs zu sein.","Ich bin allgemein darauf bedacht, die Umwelt nicht zu fest zu schädigen. Und werde so weitermachen.",1,0,1,0,0,0,1,0,0,0,0,91.2222222222222
04372236,2,0.2482815420213337,2019-07-01T18:04:10Z,2,1,1,1,1,1,1,1,1,4,1,1,5,2,4,4,4,5,4,4,4,1,2,4,1,2,2,5,4,1,1,3,3,4,4,4,4,4,2,4,1,5,1,1,2,4,4,4,2,2,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,28,5,0,3,6,1,1,3,6,6,3,6,3,5,5,5,3,1,6,2,6,1,2,1,2,2,5,2,7,6,6,6,7,4,3,NA,1991,5.366053240740741,b,"Ich fand es eigentlich ziemlich angenehm und konnte mich ziemlich reingeben. Ich hatte das Gefühl, dass ich mich ziemlich reingeben konnte, und nicht das Gefühl hatte, noch im realen Raum zu sein. Ich fand es recht interessant und es war schön, den Aletsch Gletscher zu beobachten.","Ein eindrückliches Bild, wie sich der Gletscher verändert hat und sich noch verändern wird. Wie spannend dass es ist, im virtuellen Raum unterwegs zu sein.","Ich bin allgemein darauf bedacht, die Umwelt nicht zu fest zu schädigen. Und werde so weitermachen.",1,0,1,0,0,0,1,0,0,0,0,91.3529411764706
87405469,1,-0.2931068911186797,2019-06-20T09:58:31Z,1,2,2,2,2,1,1,1,1,3,2,1,5,1,2,3,4,3,2,3,3,2,1,4,2,2,1,2,2,1,4,2,2,4,4,4,4,5,4,5,1,5,1,2,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,1,3,5,5,2,4,5,5,5,1,7,6,5,3,3,2,6,6,6,3,6,3,1,5,3,2,6,6,3,4,6,4,1,NA,1995,5.1406018518518515,a,"Also das Bild hat mich.. Ich hab viele so Quadrate gesehen. Das hat mich am Anfang etwas gestört. Ansonsten fand ich es eigentlich gut dargestellt. Es hat mich nicht gestört, dass es nicht 100% reell ist. Und ich fands eigentlich sehr spannend und schön dargestellt, wie das passiert. Und dass man mal wirklich an einem Beispiel sieht, wie sich das Klima verändert. Und das wurde eben auch.. dass es schön erklärt wurde. Und dass ich das mal gesehen hab.","Dass es ein wichtiges und spannendes Thema ist, das auch die Schweiz betrifft. Gleichzeitig habe ich schon noch viele offene Fragen. Aber ich glaub, die sind allgemein noch offen. Vieles kann man noch nicht klar sagen und es besteht auch noch keinen Konsens darüber. Und ich kann einfach die Zukunft nicht voraussagen. Aber prinzipiell weiss man, dass man auf dieses Thema achten muss. Allerdings wusste ich das auch schon vorher. Es hat es einfach nochmal schön verbildlicht.","Wahrscheinlich nicht mehr, als ich jetzt auch schon mach. Aber ich versuch, das jetzt auch schon zu machen und so klimafreundlich zu sein, wies geht.",1,0,1,0,0,1,0,0,0,0,0,74.2380952380952
87405469,2,-0.12932152270030955,2019-06-25T13:20:59Z,1,2,1,4,2,2,2,1,1,3,1,1,5,1,2,4,4,3,2,4,4,2,1,4,2,2,1,5,3,1,4,3,3,4,2,3,2,5,2,5,1,5,1,4,1,4,2,4,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,24,5,1,3,5,5,2,4,5,5,5,1,7,6,5,3,3,2,6,6,6,3,6,3,1,5,3,2,6,6,3,4,6,4,1,NA,1995,5.1406018518518515,a,"Also das Bild hat mich.. Ich hab viele so Quadrate gesehen. Das hat mich am Anfang etwas gestört. Ansonsten fand ich es eigentlich gut dargestellt. Es hat mich nicht gestört, dass es nicht 100% reell ist. Und ich fands eigentlich sehr spannend und schön dargestellt, wie das passiert. Und dass man mal wirklich an einem Beispiel sieht, wie sich das Klima verändert. Und das wurde eben auch.. dass es schön erklärt wurde. Und dass ich das mal gesehen hab.","Dass es ein wichtiges und spannendes Thema ist, das auch die Schweiz betrifft. Gleichzeitig habe ich schon noch viele offene Fragen. Aber ich glaub, die sind allgemein noch offen. Vieles kann man noch nicht klar sagen und es besteht auch noch keinen Konsens darüber. Und ich kann einfach die Zukunft nicht voraussagen. Aber prinzipiell weiss man, dass man auf dieses Thema achten muss. Allerdings wusste ich das auch schon vorher. Es hat es einfach nochmal schön verbildlicht.","Wahrscheinlich nicht mehr, als ich jetzt auch schon mach. Aber ich versuch, das jetzt auch schon zu machen und so klimafreundlich zu sein, wies geht.",1,0,1,0,0,1,0,0,0,0,0,80.625
26003253,1,0.073631345392387,2019-06-12T18:15:47Z,1,2,2,2,3,2,2,1,1,2,2,1,2,3,1,3,4,2,3,4,3,3,2,3,2,2,3,4,3,1,4,2,2,4,4,4,3,4,3,4,2,4,2,3,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,1,4,6,4,2,6,5,6,4,6,2,6,3,4,3,6,6,3,4,3,5,2,2,5,4,2,7,3,5,5,6,4,3,NA,1995,13.81962962962963,c,"Etwas anders, als ich es erwartet hätte, bezüglich dem Höhe-Empfinden. Man hört es ja immer wieder im Studium, dass es eingesetzt wird, um Höhenangst zu Therapieren. Ich habe mich immer festgehalten, wenn ich runtergeschaut habe.  Es hat sich schon relativ so angefühlt, als ob man da war. Aber man hat schon gemerkt, dass es nicht real ist, weil halt die Grafik gleich nicht grad so real ist.","Wahrscheinlich nochmal diese Gradveränderung. Ich glaube 2070 ist 4 Grad der extremste Wert. Es war schon krass, dass dann dort Seeen sind, anstelle des Gletschers. Ich glaube, ich habe das während der Vorführung nicht so stark hinterfragt, ob die Darstellungen real sind. Eher danach, als die Fragen gekommen sind. Vorher hab ich es einfach auf mich einwirken lassen und mich umgeschaut. Ich war selbst schon zwei mal auf dem Gletscher. Schon damals sah man schon die Grenzen den Steinen nach, wo der Gletscher mal war. Wo es weniger bewachsen ist. Ich habe gewusst, dass 50 Jahre einen grossen Unterschied machen, aber 2070 ist halt doch nicht so weit weg. Und dass es dann grad schon so aussieht...","Ich weiss es nicht. Ich probiere schon hier oder dort noch umweltbewusster zu leben. Aber ich kann mir grad keine konkreten Konsequenzen  vorstellen. Ich habe schon vorher immer wieder mir ein wenig Gedanken darüber gemacht, dass ich etwas weniger fliegen sollte und so. Ich habe mir mal überlegt, am Umweltstreik teilzunehmen, der letzte Woche war. Aber ich kam mir dann zu Heuchlerisch vor, weil ich doch nicht nach diesen Standards lebe, die man sollte. Konkrete Konsequenzen ziehen habe ich nicht vor.",0,0,1,0,0,1,0,1,0,0,0,84.9705882352941
26003253,2,0.4962294551104575,2019-06-26T13:56:03Z,1,1,2,2,3,2,2,2,1,3,4,1,2,2,2,3,4,2,3,4,3,3,2,4,3,2,1,3,4,1,4,4,2,5,4,4,3,4,2,5,2,5,1,3,2,3,2,4,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,24,5,1,4,6,4,2,6,5,6,4,6,2,6,3,4,3,6,6,3,4,3,5,2,2,5,4,2,7,3,5,5,6,4,3,NA,1995,13.81962962962963,c,"Etwas anders, als ich es erwartet hätte, bezüglich dem Höhe-Empfinden. Man hört es ja immer wieder im Studium, dass es eingesetzt wird, um Höhenangst zu Therapieren. Ich habe mich immer festgehalten, wenn ich runtergeschaut habe.  Es hat sich schon relativ so angefühlt, als ob man da war. Aber man hat schon gemerkt, dass es nicht real ist, weil halt die Grafik gleich nicht grad so real ist.","Wahrscheinlich nochmal diese Gradveränderung. Ich glaube 2070 ist 4 Grad der extremste Wert. Es war schon krass, dass dann dort Seeen sind, anstelle des Gletschers. Ich glaube, ich habe das während der Vorführung nicht so stark hinterfragt, ob die Darstellungen real sind. Eher danach, als die Fragen gekommen sind. Vorher hab ich es einfach auf mich einwirken lassen und mich umgeschaut. Ich war selbst schon zwei mal auf dem Gletscher. Schon damals sah man schon die Grenzen den Steinen nach, wo der Gletscher mal war. Wo es weniger bewachsen ist. Ich habe gewusst, dass 50 Jahre einen grossen Unterschied machen, aber 2070 ist halt doch nicht so weit weg. Und dass es dann grad schon so aussieht...","Ich weiss es nicht. Ich probiere schon hier oder dort noch umweltbewusster zu leben. Aber ich kann mir grad keine konkreten Konsequenzen  vorstellen. Ich habe schon vorher immer wieder mir ein wenig Gedanken darüber gemacht, dass ich etwas weniger fliegen sollte und so. Ich habe mir mal überlegt, am Umweltstreik teilzunehmen, der letzte Woche war. Aber ich kam mir dann zu Heuchlerisch vor, weil ich doch nicht nach diesen Standards lebe, die man sollte. Konkrete Konsequenzen ziehen habe ich nicht vor.",0,0,1,0,0,1,0,1,0,0,0,80.4791666666667
86323797,1,1.1066065806476453,2019-05-13T16:26:59Z,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,4,4,1,4,5,2,2,3,1,3,1,5,3,1,4,5,1,5,1,4,3,5,2,5,1,5,1,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,5,5,2,3,5,6,6,4,2,6,2,6,5,4,7,1,5,2,2,3,2,2,3,2,7,7,7,6,7,3,3,NA,1996,7.905347222222222,b,"Vorallem der Kontrast am Anfang im schönen grünen Teil war schon positiv. Fühlt sich grad so angenehm an. Auch mit den natürlichen Geräuschen. Und dann später sind dann weniger die natürlichen Geräusche, wenns dann um den Rückgang geht vom Gletscher. Es wird dann auch so bisschen automatisch negativer. Sonst einfach eine schöne Umgebung wo man sich so ein bisschen umschauen kann. So ein bisschen auf sich einreden lassen.","Einfach mal das ganze ein bisschen eindrücklicher. Ich weiss auch eben dass es ein sehr grosses Problem ist. Gerade auch der Gletscher. Ich habe auch Freunde, die Biographie studieren. Aber einfach anderst dargestellt, wenn mans eben wirklich vor Augen hat, auch mit den Geräuschen noch, viel eindrücklicher, vorallem, wenn man da etwas anderst eingestellt ist.","Ich machs glaub ähnlich wie bisher. Meine Meinung ist sowieso auch, es ist ein grosses Problem. Und ja, ich achte darauf, ich geb mir Mühe, nett zu sein zu der Umwelt.",1,0,1,0,0,0,1,0,0,0,0,108.488888888889
86323797,2,0.6288834547216242,2019-05-21T14:10:41Z,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,5,4,1,4,5,1,1,5,1,1,1,5,3,1,4,5,3,5,1,5,3,5,2,5,1,4,1,2,1,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,5,5,2,3,5,6,6,4,2,6,2,6,5,4,7,1,5,2,2,3,2,2,3,2,7,7,7,6,7,3,3,NA,1996,7.905347222222222,b,"Vorallem der Kontrast am Anfang im schönen grünen Teil war schon positiv. Fühlt sich grad so angenehm an. Auch mit den natürlichen Geräuschen. Und dann später sind dann weniger die natürlichen Geräusche, wenns dann um den Rückgang geht vom Gletscher. Es wird dann auch so bisschen automatisch negativer. Sonst einfach eine schöne Umgebung wo man sich so ein bisschen umschauen kann. So ein bisschen auf sich einreden lassen.","Einfach mal das ganze ein bisschen eindrücklicher. Ich weiss auch eben dass es ein sehr grosses Problem ist. Gerade auch der Gletscher. Ich habe auch Freunde, die Biographie studieren. Aber einfach anderst dargestellt, wenn mans eben wirklich vor Augen hat, auch mit den Geräuschen noch, viel eindrücklicher, vorallem, wenn man da etwas anderst eingestellt ist.","Ich machs glaub ähnlich wie bisher. Meine Meinung ist sowieso auch, es ist ein grosses Problem. Und ja, ich achte darauf, ich geb mir Mühe, nett zu sein zu der Umwelt.",1,0,1,0,0,0,1,0,0,0,0,109.244897959184
27672760,1,-0.25664260258634786,2019-07-03T12:35:47Z,4,2,2,2,2,3,2,1,1,4,2,2,4,4,1,5,4,2,4,4,4,2,2,4,2,2,2,4,4,1,2,5,2,4,1,4,2,4,4,4,2,5,1,2,2,3,3,4,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,25,4,1,3,5,5,2,3,5,5,3,7,2,5,5,2,4,1,6,3,6,2,3,5,3,2,5,1,6,5,5,5,6,4,2,NA,1994,9.072349537037036,b,"An Anfang musste ich mich zuerst etwas orientieren. Dann war es aber recht eindrücklich. Gewisse Sachen konnte man leider nicht sehen, das wäre noch nice gewesen. Aber so ein wenig wo das Ende des Gletschers hingeht, so am Anfang. Aber sonst war es schön und angenehm, es wurde mir auch nicht schlecht oder so.","Vorallem, dass es schneller geht, als man denkt. Man hat das Gefühl, man hat noch so viel Zeit, weil es sieht nach viel aus. Und es sind wenig Grad, die es braucht, dass alles weg ist. Ich dachte, es braucht vielleicht so 10 Grad, aber dann ist schon recht viel kaputt vom Ökosystem.","Also ich bin sonst schon einfach in einer Familie gross geworden, wo Klimawandel und Natur viel diskutiert wurde. Einfach konstruktiv mit der Natur umgehen und nicht nur für sich selbst schauen. Ich habe auch meine Matura-Arbeit über das Gletscherschmelzen geschrieben, weiss aber grad nicht mehr, ob es der Aletsch Gletscher war. Jetzt hab ich das Bewusstsein wieder aufgefrischt. Das ist noch gut. Jetzt wieder mehr Sachen sparen, Elektrizität und so. Und Wasser.",1,0,1,1,0,0,1,0,0,0,0,69.1666666666667
27672760,2,0.150227134338043,2019-07-12T14:19:58Z,3,2,2,2,2,2,3,1,2,4,3,2,4,4,2,4,4,2,3,3,5,1,2,4,2,2,3,4,4,2,3,4,4,4,2,3,2,4,4,4,2,5,2,4,1,3,2,4,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,25,4,1,3,5,5,2,3,5,5,3,7,2,5,5,2,4,1,6,3,6,2,3,5,3,2,5,1,6,5,5,5,6,4,2,NA,1994,9.072349537037036,b,"An Anfang musste ich mich zuerst etwas orientieren. Dann war es aber recht eindrücklich. Gewisse Sachen konnte man leider nicht sehen, das wäre noch nice gewesen. Aber so ein wenig wo das Ende des Gletschers hingeht, so am Anfang. Aber sonst war es schön und angenehm, es wurde mir auch nicht schlecht oder so.","Vorallem, dass es schneller geht, als man denkt. Man hat das Gefühl, man hat noch so viel Zeit, weil es sieht nach viel aus. Und es sind wenig Grad, die es braucht, dass alles weg ist. Ich dachte, es braucht vielleicht so 10 Grad, aber dann ist schon recht viel kaputt vom Ökosystem.","Also ich bin sonst schon einfach in einer Familie gross geworden, wo Klimawandel und Natur viel diskutiert wurde. Einfach konstruktiv mit der Natur umgehen und nicht nur für sich selbst schauen. Ich habe auch meine Matura-Arbeit über das Gletscherschmelzen geschrieben, weiss aber grad nicht mehr, ob es der Aletsch Gletscher war. Jetzt hab ich das Bewusstsein wieder aufgefrischt. Das ist noch gut. Jetzt wieder mehr Sachen sparen, Elektrizität und so. Und Wasser.",1,0,1,1,0,0,1,0,0,0,0,73.75
02393388,1,0.7171640464441424,2019-06-24T12:19:17Z,1,1,1,1,2,1,1,1,1,2,1,2,5,1,1,4,4,4,5,4,4,5,2,5,1,2,3,4,5,1,4,4,2,5,2,4,4,5,4,5,1,4,1,3,1,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,1,3,3,3,5,3,3,5,5,6,1,4,5,2,3,1,6,6,6,6,3,5,6,6,6,3,5,6,6,5,6,2,3,NA,1994,3.835497685185185,b,Ja dass es mir schon sehr grafisch vorgekommen ist. Daher nicht so wirklich realistisch. Teilweise hatte ich auch etwas Mühe mit der Schärfe.,Die Informationen zum Gletscherschmelzen. Ja.,"Ich denke jetzt weniger, weil es eher so etwas war, das mir schon bewusst war. Und ich den Gletscher persönlich schon gesehen habe, hat es mehr mein Bild des Gletschers reaktiviert, das natürliche, realistische. Ja.",0,0,1,0,0,1,0,0,0,0,1,66.875
02393388,2,0.2862054958923635,2019-06-28T08:22:24Z,2,1,1,1,2,1,1,1,1,1,1,1,5,1,1,5,4,5,5,4,4,1,1,5,1,2,1,5,5,1,4,5,5,5,1,4,4,5,4,5,1,4,1,5,1,5,4,5,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,25,5,1,3,3,3,5,3,3,5,5,6,1,4,5,2,3,1,6,6,6,6,3,5,6,6,6,3,5,6,6,5,6,2,3,NA,1994,3.835497685185185,b,Ja dass es mir schon sehr grafisch vorgekommen ist. Daher nicht so wirklich realistisch. Teilweise hatte ich auch etwas Mühe mit der Schärfe.,Die Informationen zum Gletscherschmelzen. Ja.,"Ich denke jetzt weniger, weil es eher so etwas war, das mir schon bewusst war. Und ich den Gletscher persönlich schon gesehen habe, hat es mehr mein Bild des Gletschers reaktiviert, das natürliche, realistische. Ja.",0,0,1,0,0,1,0,0,0,0,1,70.2222222222222
31673917,1,0.09717009981163724,2019-07-15T20:39:53Z,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,3,4,4,1,5,3,4,1,5,4,1,3,4,2,1,4,4,2,4,2,4,1,5,4,2,1,4,1,4,1,5,4,5,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,30,5,1,2,6,7,1,7,7,7,6,3,2,6,5,5,2,1,6,1,5,1,1,1,5,2,5,1,6,5,6,3,7,3,2,NA,1989,3.570821759259259,c,"Mir ist aufgefallen, wie bereitwillig ich akzeptiert habe, dass ich dort bin. Und zwar, obwohl die Grafik nicht mal so gut ausgesehen hat, wie Foto.","So mehr Meta, über die Methoden, und ich werde mir wahrscheinlich noch recht lange überlegen, wie das mit den Reaktionszeiten funktioniert hat.","Ich gehe noch den Gletscher anschauen, solange es ihn noch gibt. Sonst glaube ich nicht.",0,1,0,0,0,1,0,0,0,0,0,79.1944444444444
