id,time,iat,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,yearOfBirth,timeBtwnTestings_inH,condition,Frage1,Frage2,Frage3,OQ_Design+,OQ_Design-,OQ_alreadyAware,OQ_personalConsequences,OQ_Realism,OQ_Abstractness,OQ_positiveExperience,OQ_personaMemoriesl,OQ_generalConsequences,OQ_fidelity+,OQ_fidelity-,hr_mean,Leiter,Anmerkungen,Zeit,nep,nr,ccs,ipq,sod,ses
34908377,1,0.08683445362362426,NA,3,2,1,1,2,1,1,1,1,1,2,3,4,4,4,3,4,3,5,4,5,4,3,4,5,4,2,4,5,5,4,4,4,5,2,4,2,4,2,2,5,4,5,1,2,2,4,4,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,21,4,M,1,4,4,6,3,4,5,5,2,6,5,3,4,1,1,6,6,5,6,2,2,6,6,6,NA,6,3,4,3,5,4,3,NA,NA,video,"animiert, geht um Klimawandel, nicht erstaunt (da Skifahrer und gut informiert)","müssen etwas gegen den Klimawandel machen und unsere Gletscher schützen
","nein, sehe Ursache v.a. bei Industrie und der damaligen Industriealisierung und nicht bei einzelnen Personen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,3.2,4,1.5833333333333333,3.7857142857142856,5,1.2352941176470589
34908377,2,-0.3560468733022717,NA,2,1,1,1,2,1,2,1,1,2,1,2,4,4,5,4,3,3,5,4,4,4,5,5,5,4,2,5,5,5,4,4,4,5,2,4,2,4,4,2,5,4,4,2,2,3,2,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,21,4,M,1,4,4,6,3,4,5,5,2,6,5,3,4,1,1,6,6,5,6,2,2,6,6,6,NA,6,3,4,3,5,4,3,NA,NA,video,"animiert, geht um Klimawandel, nicht erstaunt (da Skifahrer und gut informiert)","müssen etwas gegen den Klimawandel machen und unsere Gletscher schützen
","nein, sehe Ursache v.a. bei Industrie und der damaligen Industriealisierung und nicht bei einzelnen Personen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,3.3333333333333335,4.190476190476191,1.4166666666666667,3.7857142857142856,5,1.2352941176470589
09736625,1,0.8839611395936762,NA,4,1,1,1,1,1,2,1,1,4,4,1,4,5,5,2,5,2,1,5,5,5,4,4,2,5,4,2,4,5,5,5,3,5,4,5,5,5,2,5,5,5,5,4,5,5,4,5,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,22,4,W,2,5,3,5,4,5,5,6,5,6,5,3,5,4,2,5,2,2,2,1,1,3,2,2,NA,6,6,7,6,6,4,3,NA,NA,video,"gefallen, aber ich fand die Graphik nicht so gut und deshalb war es witzig wenn man sich in diese Welt hinein versetzen musste","Nein, habe grundsätzlich nichts neues gelernt, ist klar, dass Aletschgletscher ziemlich radikal zurück geht und einmal nicht mehr ist, aber kann sich das durch Verbildlichung besser vorstellen","Vielleicht noch aktiver probieren mehr auf Umgebung und Natur zu schauen und umweltfreundlicher wird, aber schlussendlich ist es als Einzelperson nicht einfach viel zu bewirken, sollte aber bewusster leben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,4.6,3.9047619047619047,1.8333333333333333,4.5,2.2222222222222223,1.588235294117647
09736625,2,0.6706297828582384,NA,1,1,1,1,1,1,2,1,1,2,2,1,4,4,5,4,5,4,4,5,5,5,4,5,4,5,4,4,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,2,2,1,1,2,NA,2,2,2,1,1,1,2,2,1,2,2,22,4,W,2,5,3,5,4,5,5,6,5,6,5,3,5,4,2,5,2,2,2,1,1,3,2,2,NA,6,6,7,6,6,4,3,NA,NA,video,"gefallen, aber ich fand die Graphik nicht so gut und deshalb war es witzig wenn man sich in diese Welt hinein versetzen musste","Nein, habe grundsätzlich nichts neues gelernt, ist klar, dass Aletschgletscher ziemlich radikal zurück geht und einmal nicht mehr ist, aber kann sich das durch Verbildlichung besser vorstellen","Vielleicht noch aktiver probieren mehr auf Umgebung und Natur zu schauen und umweltfreundlicher wird, aber schlussendlich ist es als Einzelperson nicht einfach viel zu bewirken, sollte aber bewusster leben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,4.8,4.523809523809524,1.25,4.5,2.2222222222222223,NA
69549339,1,0.25502159046179174,NA,1,1,1,1,1,1,1,1,1,4,1,1,5,5,2,1,4,4,4,5,5,5,4,5,1,2,5,5,4,5,4,4,4,5,2,5,1,5,2,5,5,4,5,3,5,5,2,5,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,57,3,W,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,3,6,3,4,2,NA,NA,text.bild,"schockierend, dass so Grade so viel ausmachen...",sollte umweltbewusster leben,"habe schon einiges geändert (Druck durch Tochter), aber mehr geht immer noch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,3 min 42 sec,3.933333333333333,3.9523809523809526,1.25,NA,NA,1.3529411764705883
69549339,2,0.02918422478393269,NA,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,1,4,4,4,4,5,5,4,4,2,4,5,5,4,5,4,4,4,4,5,5,5,4,1,5,4,4,5,3,5,5,5,4,2,1,1,1,1,2,2,1,1,1,1,NA,1,2,2,1,2,57,3,W,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,3,6,3,4,2,NA,NA,text.bild,"schockierend, dass so Grade so viel ausmachen...",sollte umweltbewusster leben,"habe schon einiges geändert (Druck durch Tochter), aber mehr geht immer noch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,3 min 42 sec,4.266666666666667,4.142857142857143,1.3333333333333333,NA,NA,NA
14643790,1,0.2851058985709497,NA,1,1,2,1,1,1,1,1,1,2,1,1,5,5,5,4,5,5,5,5,4,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,3,5,2,5,5,5,5,4,5,4,5,5,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,27,5,W,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,7,NA,4,4,3,NA,NA,text,"1. Schreibfehler in Text
2. hat mir nicht gefallen, da traurig, aber nicht schockiert, da ich das schon gewusst habe und mich damit befasse, aber krass dass 2070 nichts mehr hier ist...",einfachere Bedingung: Natur + positiv als Menschgemacht + positiv,"Nein, nur dass ich es cool finde, dass ihr das untersucht und sich so mehr Menschen damit befassen, darum bin ich dankbar, weil ich finde dass mehr Menschen sich Gedanken machen sollten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,1 min 42 sec,4.533333333333333,4.761904761904762,1.1666666666666667,NA,NA,1.411764705882353
14643790,2,0.19850362342159583,NA,2,2,1,1,1,1,1,1,1,2,1,1,5,5,5,4,5,5,5,5,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,3,5,2,5,5,5,5,4,5,4,4,5,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,27,5,W,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,7,NA,4,4,3,NA,NA,text,"1. Schreibfehler in Text
2. hat mir nicht gefallen, da traurig, aber nicht schockiert, da ich das schon gewusst habe und mich damit befasse, aber krass dass 2070 nichts mehr hier ist...",einfachere Bedingung: Natur + positiv als Menschgemacht + positiv,"Nein, nur dass ich es cool finde, dass ihr das untersucht und sich so mehr Menschen damit befassen, darum bin ich dankbar, weil ich finde dass mehr Menschen sich Gedanken machen sollten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,1 min 42 sec,4.466666666666667,4.761904761904762,1.25,NA,NA,1.411764705882353
52370905,1,0.6827699500272626,NA,1,3,1,1,2,2,1,1,1,1,1,1,3,5,1,4,2,3,5,4,3,4,5,5,5,5,4,3,5,5,5,4,4,3,1,5,1,5,1,4,5,5,5,3,5,5,4,5,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,24,4,M,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,6,5,2,NA,NA,text.bild,sehr eindrücklich und interessant erzählt,"wir einen einmal mehr bewusst, wie es um unsere Welt steht und dass man etwas machen müsste","Ich gebe mir schon Mühe umweltbewusst zu leben, denke mehr als bereits werde ich nicht machen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,"3 min 26 sec
",3.8,4,1.3333333333333333,NA,NA,1.2941176470588236
52370905,2,0.3819681895317607,NA,2,1,1,1,1,1,2,1,5,1,1,2,4,4,5,2,4,3,4,4,4,4,4,3,3,4,4,5,4,5,3,2,3,4,5,4,2,2,4,4,4,4,3,4,5,5,2,4,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,24,4,M,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,6,5,2,NA,NA,text.bild,sehr eindrücklich und interessant erzählt,"wir einen einmal mehr bewusst, wie es um unsere Welt steht und dass man etwas machen müsste","Ich gebe mir schon Mühe umweltbewusst zu leben, denke mehr als bereits werde ich nicht machen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,"3 min 26 sec
",3.7333333333333334,3.7142857142857144,1.5833333333333333,NA,NA,1.2352941176470589
47060584,1,0.45317714583838486,NA,4,2,2,1,4,1,2,1,1,1,2,1,2,2,2,2,4,4,2,4,4,3,5,3,4,2,3,4,3,4,4,4,4,3,3,4,2,4,2,4,4,4,4,2,5,3,2,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,19,2,M,3,4,3,3,3,2,2,3,2,4,6,6,4,5,1,6,3,6,6,3,2,3,2,6,NA,6,5,6,6,6,4,1,NA,NA,video,"spannend, was so geringe Temperaturunterschiede ausrichten können","Ja, ich werde probieren mehr auf die Umwelt zu achten",Vlt sollte ich weniger Dinge Online bestellen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,3.3333333333333335,3.2857142857142856,1.8333333333333333,3.4285714285714284,4.111111111111111,1.1764705882352942
47060584,2,0.6016114720013646,NA,3,1,1,1,1,1,2,1,1,2,1,2,2,3,4,2,2,1,3,2,2,2,2,4,2,3,2,4,2,3,2,2,2,4,4,4,2,4,2,4,4,4,2,3,5,5,4,4,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,19,2,M,3,4,3,3,3,2,2,3,2,4,6,6,4,5,1,6,3,6,6,3,2,3,2,6,NA,6,5,6,6,6,4,1,NA,NA,video,"spannend, was so geringe Temperaturunterschiede ausrichten können","Ja, ich werde probieren mehr auf die Umwelt zu achten",Vlt sollte ich weniger Dinge Online bestellen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,3.6666666666666665,2.4285714285714284,1.4166666666666667,3.4285714285714284,4.111111111111111,1.411764705882353
39241168,1,0.5992676572912039,NA,1,1,5,1,1,1,1,5,1,4,2,1,4,5,5,4,4,5,3,4,4,5,2,5,4,5,2,4,5,5,4,3,4,4,2,3,1,5,1,4,1,4,5,2,5,5,4,5,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,21,4,W,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7,NA,6,4,3,NA,NA,text,"gut gefallen, gibt guter Überblick, und einfach verständlich durch Erzähler, aber für mich nichts neues","Nein, da ich davor schon dieser Meinung war","Nein, ich denke nicht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,2 min 10 sec,3.4,4.095238095238095,2,NA,NA,1.6470588235294117
39241168,2,0.0945520029385141,NA,1,1,1,1,2,1,1,1,1,4,1,1,4,5,5,4,2,5,4,5,4,5,5,5,2,4,4,4,5,5,5,3,2,3,2,4,2,4,1,5,2,4,5,2,5,4,2,4,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,21,4,W,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7,NA,6,4,3,NA,NA,text,"gut gefallen, gibt guter Überblick, und einfach verständlich durch Erzähler, aber für mich nichts neues","Nein, da ich davor schon dieser Meinung war","Nein, ich denke nicht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,2 min 10 sec,3.2666666666666666,4.142857142857143,1.3333333333333333,NA,NA,1.588235294117647
18021224,1,-0.4624609380569769,NA,4,1,1,1,2,1,1,1,1,2,1,1,4,5,3,4,2,4,5,5,4,4,4,5,5,2,5,4,4,5,5,4,4,3,2,5,3,5,5,5,3,5,5,4,5,4,2,4,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,21,4,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,7,6,4,3,NA,NA,text.bild,"spannend und erschreckend dass sich in so kurzen Zeiträumen so viel verändert, v.a. dass der Gletscher bald weg sein wird
","Dass Klimawandel und Gletscherschmelze ein wichtiges Thema sind, war mir schon bewusst, daher weiss ich nicht ob sich meine Haltung geändert hat","Schwierig, es ist's eins zu wissen, was man anders machen sollte, aber ob man das dann wirklich macht... Ist wie bei allen Vorsätzen, die man sich nimmt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,1 min 24 sec,4,4.142857142857143,1.4166666666666667,NA,NA,1.588235294117647
18021224,2,-0.4426300518151002,NA,4,1,1,1,1,1,1,2,1,1,1,1,4,5,4,5,3,5,5,4,5,4,4,4,4,4,3,4,4,2,5,2,4,3,2,4,4,5,2,5,5,5,4,2,5,4,3,4,1,2,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,21,4,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,7,6,4,3,NA,NA,text.bild,"spannend und erschreckend dass sich in so kurzen Zeiträumen so viel verändert, v.a. dass der Gletscher bald weg sein wird
","Dass Klimawandel und Gletscherschmelze ein wichtiges Thema sind, war mir schon bewusst, daher weiss ich nicht ob sich meine Haltung geändert hat","Schwierig, es ist's eins zu wissen, was man anders machen sollte, aber ob man das dann wirklich macht... Ist wie bei allen Vorsätzen, die man sich nimmt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,1 min 24 sec,3.8,4,1.3333333333333333,NA,NA,1.3529411764705883
33700496,1,0.22370199121870857,NA,2,2,2,2,2,3,4,1,2,2,4,2,4,5,5,4,2,4,2,4,4,5,2,4,5,5,5,5,3,5,4,3,2,3,4,4,2,4,2,4,4,4,4,3,5,4,4,4,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,52,3,W,5,1,2,7,1,1,1,5,7,7,7,6,6,4,2,7,7,7,7,7,7,7,7,7,NA,6,5,6,6,6,4,2,NA,NA,video,"Anfangs: Film nicht so scharf, da Gleichsichtbrille, musste sich konzetrieren richtig zu schauen. Sonst gefällt Video","Schockiert, dass Gletscher in kurzer Zeit weg sein wird, hatte sie sich noch nie so überlegt","Hofft es!
Will mehr auf Umwelt achten: neue Heizung wird sicherlich nicht eine Ölheizung sein
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,3.6666666666666665,3.9047619047619047,2.3333333333333335,4.071428571428571,7,1.6470588235294117
33700496,2,0.6201587736321251,NA,2,2,2,1,1,2,2,1,2,2,4,1,5,1,5,4,4,2,5,4,5,5,3,4,2,4,5,5,5,5,5,4,5,5,5,5,2,5,5,5,5,4,4,3,5,5,2,4,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1,52,3,W,5,1,2,7,1,1,1,5,7,7,7,6,6,4,2,7,7,7,7,7,7,7,7,7,NA,6,5,6,6,6,4,2,NA,NA,video,"Anfangs: Film nicht so scharf, da Gleichsichtbrille, musste sich konzetrieren richtig zu schauen. Sonst gefällt Video","Schockiert, dass Gletscher in kurzer Zeit weg sein wird, hatte sie sich noch nie so überlegt","Hofft es!
Will mehr auf Umwelt achten: neue Heizung wird sicherlich nicht eine Ölheizung sein
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,4.266666666666667,4.142857142857143,1.8333333333333333,4.071428571428571,7,1.588235294117647
83837483,1,0.2836849931223976,NA,4,2,1,1,2,1,3,1,2,5,1,2,2,5,5,3,5,4,3,5,4,4,5,3,5,5,5,1,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,4,3,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,22,4,W,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,6,5,3,NA,NA,text,"Nein, hat sich gefragt wieso jmd von London Geschichte erzählt","bei IAT: Wenn man bei pos. und menschengemacht drücken musste, war schwieriger, da es für sie logischer ist andersherum
","Nein, da ich mich schon sonst mit diesem Thema beschäftige und ich habe mir diese Fragen schon einige male gestellt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,2 min 15 sec,4.6,3.857142857142857,2.0833333333333335,NA,NA,1.3529411764705883
83837483,2,0.5838893122073716,NA,2,1,1,1,1,1,3,1,1,4,1,3,2,5,5,5,5,4,4,4,3,4,4,3,4,4,5,1,4,5,2,2,3,5,4,4,4,5,5,5,5,4,3,5,4,2,4,5,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,22,4,W,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,6,5,3,NA,NA,text,"Nein, hat sich gefragt wieso jmd von London Geschichte erzählt","bei IAT: Wenn man bei pos. und menschengemacht drücken musste, war schwieriger, da es für sie logischer ist andersherum
","Nein, da ich mich schon sonst mit diesem Thema beschäftige und ich habe mir diese Fragen schon einige male gestellt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,2 min 15 sec,4.266666666666667,3.7142857142857144,1.6666666666666667,NA,NA,1.3529411764705883
81382077,1,0.8418688289462838,NA,2,1,4,1,4,3,1,2,1,4,3,4,5,2,2,2,2,5,5,5,5,5,5,5,2,5,5,5,5,2,5,4,5,4,2,5,4,2,1,5,2,2,5,4,5,2,2,5,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,22,4,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,7,6,4,3,NA,NA,text.bild,"Hat es komisch gefunden, dass Erzähler in Zukunft sehen kann...
","noch bewusster für die Umwelt werden
Natur + pos. fiel mir einfach als Menschengemacht + pos.","bewusster Leben
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,3 min 40 sec,3.3333333333333335,4.095238095238095,2.5,NA,NA,1.5294117647058822
81382077,2,0.08066941220967663,NA,4,1,1,1,4,1,1,1,1,3,3,4,5,2,2,2,2,5,5,2,5,5,5,5,5,5,5,2,5,2,2,4,5,4,2,2,5,5,1,5,2,4,5,4,5,5,2,5,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,2,22,4,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,7,6,4,3,NA,NA,text.bild,"Hat es komisch gefunden, dass Erzähler in Zukunft sehen kann...
","noch bewusster für die Umwelt werden
Natur + pos. fiel mir einfach als Menschengemacht + pos.","bewusster Leben
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,3 min 40 sec,3.7333333333333334,3.8095238095238093,2.0833333333333335,NA,NA,1.4705882352941178
95415813,1,-0.00353973690283981,NA,3,2,1,3,4,1,2,2,3,2,2,3,5,3,5,5,4,4,5,5,5,5,5,5,5,4,3,4,5,4,4,4,5,3,2,2,2,5,1,5,5,5,2,1,3,4,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,22,4,M,4,1,4,2,1,1,1,2,1,4,2,2,3,2,1,5,7,7,7,2,2,4,4,6,NA,5,4,5,3,5,4,2,NA,NA,video,"gut zu sehen, aber habe Karikatur schon gekannt von Kipp-Postkarte des Aletschgletschers. Wäre cooler gewesen, wenn mit Zeit über Gletscher geflogen, durch Perspektivenwechsel geht z.T. unter wie stark er zurück geht - erst am Schluss klar ersichtlich","bewusst nicht, aber meint man soll seinen Handlungen bewusst sein
",siehe Frage 2: nicht bewusst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,2.933333333333333,4.476190476190476,2.3333333333333335,1.9285714285714286,4.888888888888889,1.411764705882353
95415813,2,0.5225724065014347,NA,3,2,1,3,4,1,4,3,3,4,4,2,5,3,4,5,4,4,5,4,4,5,5,5,5,4,5,4,5,4,4,4,5,2,2,4,2,5,1,5,3,5,3,1,3,3,1,4,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,22,4,M,4,1,4,2,1,1,1,2,1,4,2,2,3,2,1,5,7,7,7,2,2,4,4,6,NA,5,4,5,3,5,4,2,NA,NA,video,"gut zu sehen, aber habe Karikatur schon gekannt von Kipp-Postkarte des Aletschgletschers. Wäre cooler gewesen, wenn mit Zeit über Gletscher geflogen, durch Perspektivenwechsel geht z.T. unter wie stark er zurück geht - erst am Schluss klar ersichtlich","bewusst nicht, aber meint man soll seinen Handlungen bewusst sein
",siehe Frage 2: nicht bewusst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,NA,2.933333333333333,4.428571428571429,2.8333333333333335,1.9285714285714286,4.888888888888889,1.588235294117647
23442862,1,0.14774639137387258,NA,2,1,2,1,1,1,1,1,1,4,3,2,4,5,4,2,4,2,2,2,4,4,2,3,4,2,2,2,2,5,4,4,1,4,4,3,4,4,2,4,5,4,4,4,4,4,5,4,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,20,4,W,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,6,NA,6,4,3,NA,NA,text,krass wie durch exponentielle Zunahme der Temperatur der Gletscher immer mehr schmilzt,"solche Texte zeigen, was Menschheit alles angestellt hat, aber trotzdem machen wir immer noch zu wenig: Forschen und Reden reicht nicht, muss Handeln!","habe gemerkt, dass ich selbst auch noch mehr machen kann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,2 min 52 sec,3.933333333333333,3.0476190476190474,1.6666666666666667,NA,NA,1.7058823529411764
23442862,2,0.5189906125646873,NA,2,2,1,1,2,1,3,1,1,4,3,2,5,5,4,2,4,3,1,2,4,2,4,3,2,4,2,2,3,5,4,4,3,5,4,4,4,4,2,4,5,4,4,5,4,5,4,5,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2,2,1,20,4,W,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,6,NA,6,4,3,NA,NA,text,krass wie durch exponentielle Zunahme der Temperatur der Gletscher immer mehr schmilzt,"solche Texte zeigen, was Menschheit alles angestellt hat, aber trotzdem machen wir immer noch zu wenig: Forschen und Reden reicht nicht, muss Handeln!","habe gemerkt, dass ich selbst auch noch mehr machen kann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alina.schaerer,NA,2 min 52 sec,4.2,3.238095238095238,1.9166666666666667,NA,NA,1.4705882352941178
30373053,1,0.4229598450570815,NA,1,1,1,1,2,1,1,1,1,1,1,1,4,5,5,3,4,2,5,4,4,4,5,5,5,5,5,3,4,5,3,5,4,5,4,3,2,4,1,4,4,4,5,4,5,5,3,4,2,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,51,4,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,4,4,3,NA,NA,text.bild,"war eher eine fiktive Geschichte, weil Tyndall die Zeitspanne von 200 Jahren behandelte. wurde personifiziert, weil er das erzählt hat, ist aber eine wissenschaftliche Ansicht, die er als real wahrnimmt.","zeigt eigene Inkonsequenz auf, z.b. beim Fleischessen. Eine andere ethische Einstellung als dann das tatsächliche Verhalten.","Alleine persönliche Konsequenzen ziehen ist schwierig, mit Unterstützung aber einfacher, sich ein Ziel zu setzen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fabia.somalvico,NA,02:55,3.8,4.238095238095238,1.0833333333333333,NA,NA,1.5294117647058822
